Sale Type,Sales_Region,Sales_State,Division,Category,Brand Group,Design_Brand,Sales_Channel, LLY Day Sale, LY Day Sale, TM Day Sale, LLY, LY, LM, LLY MTD, LY MTD, LM MTD, TM MTD, Mth Bud, PBNS_MTD, INV+PBNS
Pri Val,Central,Uttar Pradesh,HC,OTC,Aphrodisiacs ,Shilajit Double Gold,E-Comm Direct,,,,0,0,1,,0,1,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Aphrodisiacs ,Shilajit Double Gold,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ashwagandha Caps,Ashwagandha Caps,Cash & Carry,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ashwagandha Caps,Ashwagandha Caps,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ashwagandha Caps,Ashwagandha Caps,General Trade,,,,6,1,0,6,1,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ashwagandha Caps,Ashwagandha Caps,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,Cash & Carry,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,E-Comm Direct,,,0,0,1,1,,0,1,2,0,0,2
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,General Trade,,,0,10,12,3,10,12,3,3,7,0,3
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayurvedic Juices,Ayurvedic Juices,Modern Trade,,0,,2,2,0,2,2,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayush,Ayush Immunity Kaadha,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayush,Ayush Joshanda,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayush,Ayush Kaadha,General Trade,,,,7,5,0,7,5,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayush,Ayush Kaadha,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Ayush,Dabur Ayush Kwath Drops,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Diapers,E-Comm Direct,,,0,0,0,0,,0,0,0,1,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Diapers,General Trade,,,,0,0,0,,,,,1,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Diapers,Modern Trade,,,,0,0,0,,0,0,0,1,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Lottion,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Lottion,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Lottion,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Shampoo,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Shampoo,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Shampoo,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Soap,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Soap,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Soap,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Body Wash,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Body Wash,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Body Wash,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Cream,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Cream,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Massage Oil,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Massage Oil,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Massage Oil,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Powder,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Powder,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Powder,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Wipes,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Wipes,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Dabur Baby Wipes,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Gripe Water,E-Comm Direct,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Gripe Water,General Trade,,,5,52,42,91,52,42,67,69,53,7,75
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Gripe Water,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Janma Ghunti,Cash & Carry,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Janma Ghunti,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Janma Ghunti,General Trade,,,2,24,24,34,24,24,28,24,25,3,28
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Janma Ghunti,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Lal Tail,Cash & Carry,0,,,0,1,0,0,1,0,0,1,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Lal Tail,E-Comm Direct,,0,0,0,3,2,0,2,2,4,3,3,6
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Lal Tail,General Trade,,,17,251,212,291,251,212,249,237,242,48,284
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Lal Tail,Modern Trade,,0,0,1,1,1,1,1,1,0,0,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Lotion,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Baby Care,Baby Lotion,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Badam Tail,Cash & Carry,,,,0,0,0,0,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Badam Tail,E-Comm Direct,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Badam Tail,General Trade,,,,3,0,0,3,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Badam Tail,Modern Trade,,,,1,0,0,1,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Roghan Badam Shireen,Cash & Carry,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Roghan Badam Shireen,E-Comm Direct,,,,0,1,1,,1,1,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Roghan Badam Shireen,General Trade,,,0,0,4,4,,4,3,4,5,1,5
Pri Val,Central,Uttar Pradesh,HC,OTC,Badam Tail,Roghan Badam Shireen,Modern Trade,,,0,0,1,0,,1,0,0,0,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Dabur Hingoli,Dabur Hingoli,Cash & Carry,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Dabur Hingoli,Dabur Hingoli,E-Comm Direct,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Dabur Hingoli,Dabur Hingoli,General Trade,,0,1,26,14,39,26,13,34,36,30,7,42
Pri Val,Central,Uttar Pradesh,HC,OTC,Dabur Hingoli,Dabur Hingoli,Modern Trade,0,,0,0,1,0,0,1,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Haldi Drops,Cash & Carry,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Haldi Drops,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Haldi Drops,General Trade,,,,3,0,0,3,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Haldi Drops,Modern Trade,,0,,1,0,0,1,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Tulsi Drops,Cash & Carry,,,,0,1,0,,1,0,0,1,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Tulsi Drops,E-Comm Direct,,,,2,0,0,2,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Tulsi Drops,General Trade,,,,12,2,0,12,2,0,0,1,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Drops,Dabur Tulsi Drops,Modern Trade,0,,,1,1,0,1,1,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Tablets,Cash & Carry,,,,1,1,1,1,1,1,1,1,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Tablets,E-Comm Direct,,0,0,1,4,12,1,4,12,10,3,2,12
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Tablets,General Trade,,,15,363,328,486,363,328,417,441,360,39,480
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Tablets,Modern Trade,0,0,1,4,10,9,4,9,8,5,0,1,6
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Amla Candy,General Trade,,,,0,0,0,,0,0,5,0,0,5
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Amla Candy,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Peda,General Trade,,,,0,0,0,,,,,1,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Peda,Modern Trade,,,,0,0,0,,,,,1,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Tingoli,General Trade,,,,0,0,0,,,,,1,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola,Hajmola Tingoli,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola Candy,Hajmola Candy,Cash & Carry,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola Candy,Hajmola Candy,E-Comm Direct,,,0,0,0,1,0,0,1,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola Candy,Hajmola Candy,General Trade,,,1,22,17,25,22,17,22,27,25,3,30
Pri Val,Central,Uttar Pradesh,HC,OTC,Hajmola Candy,Hajmola Candy,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Cough drops,Cash & Carry,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Cough drops,E-Comm Direct,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Cough drops,General Trade,,,0,4,4,5,4,4,4,3,12,1,4
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Cough drops,Modern Trade,,,,0,0,0,,,,,1,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Cough Syrup,E-Comm Direct,,,0,0,0,1,,0,1,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Cough Syrup,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Cough Syrup,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Hot Sip,Cash & Carry,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Hot Sip,E-Comm Direct,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Hot Sip,General Trade,,,0,8,5,1,8,5,1,1,4,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Hot Sip,Modern Trade,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup,Cash & Carry,0,,,1,3,0,1,3,0,3,4,2,5
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup,E-Comm Direct,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup,General Trade,,,5,22,45,29,22,45,24,54,53,5,59
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup,Modern Trade,,,0,0,1,0,0,1,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Adulsa,Cash & Carry,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Adulsa,E-Comm Direct,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Adulsa,General Trade,,,0,1,1,1,1,1,1,1,2,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Adulsa,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Suger Free,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Suger Free,General Trade,,,,0,0,0,,,,,1,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Madhuvaani,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Madhuvaani,General Trade,,,0,3,4,1,3,4,1,1,5,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Madhuvaani,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Sugar Free,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Honitus Franchise,Honitus Syrup - Sugar Free,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Laxatives,Dabur Sat Isabgol,Cash & Carry,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Laxatives,Dabur Sat Isabgol,E-Comm Direct,,,0,1,1,2,1,0,2,2,0,0,2
Pri Val,Central,Uttar Pradesh,HC,OTC,Laxatives,Dabur Sat Isabgol,General Trade,,,1,20,25,31,20,25,28,35,21,3,38
Pri Val,Central,Uttar Pradesh,HC,OTC,Laxatives,Dabur Sat Isabgol,Modern Trade,,,0,1,0,0,1,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Dabur Soda fizz,General Trade,,,,1,0,0,1,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Dabur Soda fizz,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,Cash & Carry,,,,0,0,1,,0,1,0,0,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,E-Comm Direct,,,0,0,0,0,0,0,0,1,0,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,General Trade,,,1,45,20,166,45,20,151,39,28,4,42
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Active,Modern Trade,,0,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,E-Comm Direct,,,0,0,0,1,,0,1,1,0,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,General Trade,,,2,79,35,157,79,30,139,71,39,14,85
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Capsules,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Drops,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Fanto fizz,General Trade,,,,0,0,0,,0,0,0,1,0,1
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin Hara Fanto fizz,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin hara lemon fizz,E-Comm Direct,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin hara lemon fizz,General Trade,,,0,31,23,44,31,23,41,31,28,3,35
Pri Val,Central,Uttar Pradesh,HC,OTC,Pudin Hara Franchise,Pudin hara lemon fizz,Modern Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Shuddh Kapoor,Shuddh Kapoor,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Shuddh Kapoor,Shuddh Kapoor,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Dabur Lal Pain Relief Oil,Dabur Lal Pain Relief Oil,General Trade,,,,0,0,0,,,,,13,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Functional Juices,Functional Juices,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Functional Juices,Functional Juices,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Functional Juices,Functional Juices,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Dabur Lal Gold,Dabur Lal Gold,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Dabur Lal Gold,Dabur Lal Gold,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,HC,OTC,Antacid Liquid,Antacid Liquid,Modern Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Capsico,Capsico,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Capsico,Capsico,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Capsico,Capsico,Modern Trade,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Chutney,Hommade Chutneys,E-Comm Direct,,,,0,1,1,,0,1,0,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Chutney,Hommade Chutneys,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Chutney,Hommade Chutneys,Modern Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Dabur Cold Pressed Sesame Oil,Dabur Cold Pressed Sesame Oil,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Dabur Cold Pressed Sesame Oil,Dabur Cold Pressed Sesame Oil,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Dabur Ghee,Dabur Ghee,E-Comm Direct,,,,0,2,0,,2,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Dabur Ghee,Dabur Ghee,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Dabur Mustard Oil,Dabur Mustard Oil,E-Comm Direct,,,,0,3,6,,3,5,4,0,0,5
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Dabur Mustard Oil,Dabur Mustard Oil,General Trade,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Dabur Mustard Oil,Dabur Mustard Oil,Modern Trade,,,0,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Gulabari Zaika,Gulabari Zaika,General Trade,,0,,0,0,1,0,0,1,2,0,0,2
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Gulabari Zaika,Gulabari Zaika,Modern Trade,,,0,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hajmola Yoodley,Hajmola Yoodley,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Coconut Milk,E-Comm Direct,,,,2,3,2,2,2,2,2,0,0,2
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Coconut Milk,General Trade,,,,0,0,0,,0,0,0,1,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Coconut Milk,Modern Trade,0,,0,1,1,1,1,1,1,1,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Lemoneez,E-Comm Direct,,,,0,1,1,0,1,1,1,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Lemoneez,General Trade,,0,,0,0,1,0,0,1,1,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Lemoneez,Modern Trade,,0,0,0,1,1,0,1,1,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Pastes,E-Comm Direct,,,,1,1,3,1,1,2,2,0,0,3
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Pastes,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Pastes,Modern Trade,0,,,3,1,1,3,1,1,1,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Tomato Puree,E-Comm Direct,,,,1,1,2,1,1,1,1,0,0,2
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Tomato Puree,General Trade,,,,0,0,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade,Hommade Tomato Puree,Modern Trade,0,,,0,1,0,0,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade Pickles,Hommade Pickles,Cash & Carry,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade Pickles,Hommade Pickles,E-Comm Direct,,,,0,1,1,,1,1,1,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade Pickles,Hommade Pickles,General Trade,,,0,0,0,0,,0,0,0,1,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Hommade Pickles,Hommade Pickles,Modern Trade,,0,0,0,1,1,,1,1,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Imli Sauce,Imli Sauce,E-Comm Direct,,,,0,1,1,,1,1,0,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Imli Sauce,Imli Sauce,General Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Imli Sauce,Imli Sauce,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Keora Water,Keora Water,E-Comm Direct,,0,,0,0,3,0,0,3,1,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Keora Water,Keora Water,General Trade,,0,3,15,40,96,15,40,84,64,46,4,68
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Keora Water,Keora Water,Modern Trade,,,0,0,0,2,0,0,2,1,0,0,1
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Magic Masala,Magic Masala,General Trade,,,0,0,0,1,,0,1,3,8,0,4
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Magic Masala,Magic Masala,Modern Trade,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Nature's Best,Nature's Best Cornflour,General Trade,,0,,-1,1,1,-1,1,1,5,0,0,5
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Real Honey,Real Honey,General Trade,,0,,0,0,6,0,0,5,5,0,0,5
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Real Seeds,Real Chia Seeds,E-Comm Direct,,,,0,0,0,,0,0,0,0,0,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Real Seeds,Real Pumkin Seeds,E-Comm Direct,,,,0,0,0,,,,,0,,0
Pri Val,Central,Uttar Pradesh,Foods,Culinary,Culinary NPD,Condiments / RTE / RTC,General Trade,,,,0,0,0,,,,,30,,0
